Format Version,1.1,Take Name,Take 2015-02-20 02.11.14 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2015-02-20 02.11.14.443 PM,Total Frames,4115,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
591,4.925000,-0.007933,0.041944,-0.008074,0.999056,0.893647,0.135207,-0.171012,-0.003257,-0.108320,-0.001764,0.994109,-0.004896,-0.021148,0.097203,-0.001698,0.151075,0.003400,0.988515,0.521008,0.011910,-0.339147,-0.060212,-0.128154,0.954115,0.263848,0.380101,0.007844,-0.351652,-0.041916,-0.176126,0.302479,0.935804,-0.042612,-0.032662,-0.246858,-0.005131,0.957998,-0.002757,0.286717,-0.532709,-0.015232,-0.150712,-0.041689,0.000113,-0.008686,0.999093,-0.078289,1.568745,-0.132129,-0.127943,-0.005908,0.013510,0.991672,-0.042019,1.162729,-0.324136,-0.315019,-0.190592,-0.654144,0.660707,-0.703813,1.394287,-0.087680,-0.444370,0.218232,0.560897,0.663555,0.534632,1.406930,-0.014288,0.012396,-0.495032,-0.022025,0.868507,-0.237981,0.109451,-0.260990,-0.022957,0.076500,0.039403,0.996026,0.204664,0.105860,-0.255297
592,4.933333,-0.010096,0.039462,-0.007155,0.999145,0.893974,0.134730,-0.170224,-0.003111,-0.108396,-0.001865,0.994101,-0.004861,-0.021110,0.097221,-0.002008,0.151226,0.003286,0.988492,0.521032,0.011920,-0.339140,-0.060252,-0.128247,0.954099,0.263850,0.380108,0.007853,-0.351659,-0.041965,-0.176194,0.302644,0.935736,-0.042573,-0.032691,-0.246861,-0.005080,0.958011,-0.002790,0.286673,-0.532711,-0.015199,-0.150714,-0.041269,0.000667,-0.009272,0.999105,-0.078056,1.568682,-0.131244,-0.125328,-0.005744,0.013434,0.992008,-0.042040,1.162894,-0.324162,-0.293236,-0.188344,-0.644244,0.680800,-0.708074,1.369463,-0.088889,-0.435671,0.222574,0.549643,0.677158,0.540424,1.385455,-0.015266,0.012588,-0.494589,-0.022063,0.868756,-0.238033,0.109418,-0.261095,-0.022803,0.077959,0.038643,0.995946,0.204766,0.105813,-0.255378
593,4.941667,-0.007813,0.041962,-0.008132,0.999056,0.893633,0.135229,-0.170967,-0.003202,-0.108391,-0.001792,0.994102,-0.004911,-0.021139,0.097203,-0.002171,0.150889,0.003250,0.988543,0.520997,0.011930,-0.339145,-0.060233,-0.128056,0.954141,0.263795,0.380101,0.007838,-0.351656,-0.041848,-0.176418,0.301607,0.936033,-0.042638,-0.032718,-0.246850,-0.005064,0.958006,-0.002754,0.286691,-0.532708,-0.015200,-0.150713,-0.040692,0.001484,-0.009473,0.999126,-0.077761,1.568610,-0.130284,-0.123646,-0.005721,0.012937,0.992226,-0.042089,1.163040,-0.324154,-0.270246,-0.181460,-0.634921,0.700653,-0.711061,1.344512,-0.090161,-0.424843,0.228388,0.532901,0.695244,0.544261,1.363769,-0.017020,0.012164,-0.494645,-0.021652,0.868741,-0.238037,0.109435,-0.261034,-0.024491,0.075912,0.041021,0.995969,0.204562,0.105915,-0.255583
594,4.950000,-0.008288,0.041224,-0.008005,0.999084,0.893694,0.135111,-0.171042,-0.002910,-0.108586,-0.001945,0.994081,-0.004891,-0.021086,0.097234,-0.001712,0.151069,0.003415,0.988516,0.521005,0.011910,-0.339144,-0.060235,-0.128125,0.954080,0.263981,0.380098,0.007846,-0.351658,-0.042122,-0.176324,0.302870,0.935631,-0.042669,-0.032775,-0.246874,-0.005213,0.957995,-0.002803,0.286725,-0.532704,-0.015224,-0.150714,-0.040304,0.002044,-0.009833,0.999137,-0.077518,1.568498,-0.129287,-0.121722,-0.005571,0.011812,0.992478,-0.042193,1.163218,-0.324151,-0.247200,-0.176680,-0.626299,0.717931,-0.712729,1.319423,-0.091622,-0.413000,0.235578,0.523118,0.707306,0.547660,1.342246,-0.018664,0.012287,-0.494279,-0.021831,0.868942,-0.238057,0.109388,-0.261144,-0.023775,0.076549,0.038085,0.996055,0.204561,0.105883,-0.255740
595,4.958333,-0.008417,0.041576,-0.008183,0.999066,0.893623,0.135211,-0.170958,-0.003156,-0.108326,-0.001869,0.994109,-0.004917,-0.021124,0.097214,-0.002053,0.150453,0.003317,0.988610,0.521050,0.011924,-0.339113,-0.060249,-0.128153,0.954076,0.263981,0.380099,0.007847,-0.351664,-0.042026,-0.176071,0.302179,0.935906,-0.042609,-0.032716,-0.246907,-0.005095,0.958002,-0.002729,0.286705,-0.532708,-0.015202,-0.150716,-0.040368,0.002430,-0.009710,0.999135,-0.077282,1.568403,-0.128260,-0.119991,-0.005162,0.010445,0.992707,-0.042348,1.163415,-0.324156,-0.225497,-0.169870,-0.618223,0.733550,-0.713176,1.294518,-0.093402,-0.396228,0.242188,0.505777,0.727006,0.549598,1.320156,-0.020948,0.011973,-0.494206,-0.021653,0.868993,-0.237997,0.109384,-0.261125,-0.025388,0.077411,0.039622,0.995888,0.204711,0.105841,-0.255819
596,4.966667,-0.007842,0.040836,-0.007692,0.999106,0.893755,0.135216,-0.170885,-0.002963,-0.108543,-0.001908,0.994085,-0.004887,-0.021092,0.097221,-0.002333,0.150756,0.003219,0.988563,0.521019,0.011934,-0.339165,-0.060263,-0.128178,0.954093,0.263904,0.380104,0.007843,-0.351660,-0.042050,-0.176180,0.303018,0.935613,-0.042585,-0.032685,-0.246879,-0.005107,0.957997,-0.002773,0.286719,-0.532705,-0.015213,-0.150709,-0.040254,0.003665,-0.009517,0.999138,-0.077000,1.568296,-0.127213,-0.117945,-0.004437,0.009027,0.992969,-0.042565,1.163644,-0.324145,-0.205602,-0.162184,-0.609674,0.748146,-0.712570,1.269574,-0.095501,-0.387275,0.247717,0.493839,0.738091,0.550641,1.298586,-0.023295,0.012320,-0.493732,-0.022104,0.869246,-0.238105,0.109282,-0.261332,-0.025217,0.076790,0.039710,0.995937,0.204637,0.105598,-0.255920
597,4.975000,-0.008341,0.041751,-0.008119,0.999060,0.893624,0.135217,-0.170952,-0.003078,-0.108481,-0.001894,0.994092,-0.004911,-0.021116,0.097211,-0.001723,0.151063,0.003358,0.988517,0.521000,0.011906,-0.339148,-0.060233,-0.128153,0.954089,0.263936,0.380100,0.007848,-0.351654,-0.041949,-0.176137,0.303259,0.935548,-0.042633,-0.032640,-0.246872,-0.005115,0.957994,-0.002804,0.286728,-0.532702,-0.015213,-0.150710,-0.039432,0.004471,-0.009215,0.999170,-0.076796,1.568159,-0.126145,-0.114325,-0.003624,0.007838,0.993406,-0.042783,1.163857,-0.324116,-0.189440,-0.151978,-0.599511,0.762629,-0.711291,1.244393,-0.097959,-0.374664,0.252333,0.489556,0.745848,0.551029,1.277304,-0.026209,0.012283,-0.493487,-0.021964,0.869389,-0.238112,0.109272,-0.261337,-0.025714,0.076895,0.039256,0.995934,0.204620,0.105566,-0.256116
598,4.983333,-0.007870,0.041817,-0.008191,0.999061,0.893626,0.135230,-0.171041,-0.002901,-0.108584,-0.001925,0.994081,-0.004866,-0.021079,0.097198,-0.001735,0.151095,0.003364,0.988512,0.521004,0.011913,-0.339147,-0.060188,-0.128114,0.954108,0.263897,0.380101,0.007844,-0.351653,-0.042039,-0.176151,0.302982,0.935631,-0.042594,-0.032683,-0.246876,-0.005161,0.958010,-0.002975,0.286672,-0.532712,-0.015245,-0.150711,-0.039111,0.005398,-0.009297,0.999177,-0.076509,1.568008,-0.125021,-0.111515,-0.002860,0.006569,0.993737,-0.042985,1.164054,-0.324082,-0.168643,-0.142972,-0.586990,0.778820,-0.708328,1.219249,-0.100481,-0.360704,0.258473,0.472234,0.761629,0.550385,1.255454,-0.028805,0.011869,-0.493221,-0.021627,0.869554,-0.238080,0.109327,-0.261224,-0.025996,0.077294,0.038975,0.995907,0.204739,0.105621,-0.256217
599,4.991667,-0.007040,0.042905,-0.008341,0.999020,0.893533,0.135474,-0.171197,-0.002916,-0.108441,-0.001930,0.994097,-0.004858,-0.021062,0.097227,-0.001863,0.150882,0.003311,0.988544,0.521002,0.011917,-0.339132,-0.060260,-0.128136,0.954132,0.263784,0.380108,0.007850,-0.351648,-0.042031,-0.176141,0.302816,0.935687,-0.042596,-0.032682,-0.246882,-0.005205,0.957956,-0.002686,0.286855,-0.532711,-0.015225,-0.150714,-0.038193,0.005603,-0.009208,0.999212,-0.076300,1.567866,-0.123865,-0.108579,-0.002393,0.005514,0.994070,-0.043162,1.164222,-0.324054,-0.152479,-0.128747,-0.573846,0.794277,-0.704800,1.193914,-0.103033,-0.349126,0.268093,0.458656,0.771927,0.548899,1.234085,-0.031436,0.012114,-0.492909,-0.021891,0.869721,-0.238123,0.109240,-0.261350,-0.026507,0.077361,0.039148,0.995882,0.204716,0.105482,-0.256313
600,5.000000,-0.007105,0.042711,-0.008401,0.999027,0.893530,0.135483,-0.171229,-0.002978,-0.108486,-0.001925,0.994092,-0.004887,-0.021092,0.097217,-0.002311,0.150896,0.003255,0.988542,0.521023,0.011942,-0.339124,-0.060219,-0.128094,0.954140,0.263785,0.380105,0.007835,-0.351653,-0.042030,-0.176120,0.302939,0.935651,-0.042601,-0.032675,-0.246877,-0.005154,0.957981,-0.002570,0.286775,-0.532712,-0.015224,-0.150712,-0.038043,0.006279,-0.009202,0.999214,-0.076016,1.567677,-0.122718,-0.106598,-0.002140,0.004555,0.994289,-0.043344,1.164349,-0.323997,-0.128968,-0.116188,-0.562161,0.808605,-0.699510,1.169079,-0.105336,-0.336567,0.277177,0.444738,0.782370,0.546646,1.213422,-0.034332,0.011857,-0.492626,-0.021553,0.869893,-0.238119,0.109256,-0.261311,-0.027511,0.077495,0.038574,0.995866,0.204842,0.105579,-0.256467
601,5.008333,-0.008371,0.041674,-0.008204,0.999063,0.893609,0.135215,-0.170968,-0.002932,-0.108593,-0.001884,0.994080,-0.004844,-0.021078,0.097230,-0.001833,0.151051,0.003388,0.988519,0.521010,0.011915,-0.339147,-0.060225,-0.128192,0.954093,0.263904,0.380102,0.007849,-0.351660,-0.042026,-0.176148,0.302866,0.935670,-0.042606,-0.032672,-0.246893,-0.005057,0.958011,-0.002696,0.286673,-0.532708,-0.015207,-0.150715,-0.037376,0.007328,-0.008965,0.999234,-0.075777,1.567524,-0.121524,-0.104670,-0.001944,0.003680,0.994498,-0.043580,1.164484,-0.323929,-0.106115,-0.101531,-0.548976,0.822834,-0.692819,1.144870,-0.107267,-0.319081,0.277480,0.428102,0.798699,0.543163,1.192175,-0.036420,0.011625,-0.492465,-0.021184,0.869997,-0.238094,0.109255,-0.261258,-0.026905,0.077883,0.036704,0.995923,0.204720,0.105511,-0.256430
602,5.016667,-0.007860,0.042105,-0.008136,0.999049,0.893614,0.135247,-0.170933,-0.002906,-0.108608,-0.001904,0.994079,-0.004839,-0.021070,0.097236,-0.002190,0.151389,0.003272,0.988467,0.521091,0.011940,-0.339183,-0.060260,-0.128084,0.954125,0.263834,0.380104,0.007845,-0.351658,-0.041983,-0.176171,0.303139,0.935579,-0.042621,-0.032645,-0.246890,-0.005112,0.957995,-0.002711,0.286725,-0.532706,-0.015203,-0.150711,-0.036554,0.007830,-0.008733,0.999263,-0.075525,1.567371,-0.120300,-0.102643,-0.001926,0.002503,0.994713,-0.043875,1.164696,-0.323875,-0.085106,-0.084705,-0.534574,0.836548,-0.685471,1.121658,-0.109633,-0.303752,0.281798,0.417760,0.808580,0.538648,1.171530,-0.039185,0.011517,-0.492107,-0.020885,0.870208,-0.238056,0.109251,-0.261220,-0.027597,0.078236,0.037978,0.995829,0.204771,0.105332,-0.256632
603,5.025000,-0.009845,0.039833,-0.007449,0.999130,0.893880,0.134823,-0.170506,-0.002790,-0.108566,-0.001976,0.994083,-0.004911,-0.021068,0.097209,-0.001973,0.150846,0.003364,0.988550,0.521017,0.011925,-0.339129,-0.060290,-0.128207,0.954075,0.263951,0.380105,0.007858,-0.351662,-0.042018,-0.176158,0.303650,0.935414,-0.042604,-0.032618,-0.246891,-0.005119,0.957987,-0.002818,0.286752,-0.532703,-0.015209,-0.150710,-0.036453,0.008619,-0.008315,0.999264,-0.075262,1.567240,-0.119077,-0.099192,-0.001995,0.001016,0.995066,-0.044221,1.164973,-0.323857,-0.067462,-0.072773,-0.528258,0.843265,-0.677307,1.099020,-0.112177,-0.282104,0.280030,0.405359,0.823216,0.533300,1.150888,-0.041597,0.011566,-0.491675,-0.021159,0.870445,-0.238141,0.109194,-0.261291,-0.028121,0.078218,0.038309,0.995803,0.204810,0.105305,-0.256774
604,5.033333,-0.007178,0.042745,-0.008512,0.999024,0.893513,0.135498,-0.171105,-0.002223,-0.108266,-0.001946,0.994118,-0.004955,-0.020899,0.097244,-0.001689,0.151037,0.003395,0.988521,0.521003,0.011908,-0.339146,-0.060265,-0.128150,0.954099,0.263897,0.380107,0.007849,-0.351657,-0.041958,-0.175918,0.302831,0.935728,-0.042484,-0.032573,-0.246933,-0.005110,0.957994,-0.002704,0.286730,-0.532715,-0.015231,-0.150713,-0.035879,0.009353,-0.008118,0.999279,-0.075018,1.567131,-0.117811,-0.097314,-0.002026,-0.000393,0.995252,-0.044521,1.165231,-0.323865,-0.049962,-0.056734,-0.510594,0.856492,-0.667747,1.076936,-0.114814,-0.267899,0.277264,0.392783,0.834911,0.526575,1.131469,-0.044202,0.011479,-0.491220,-0.020880,0.870710,-0.238038,0.109208,-0.261225,-0.027562,0.078365,0.037604,0.995834,0.204957,0.105251,-0.256829
605,5.041667,-0.009328,0.040794,-0.007833,0.999093,0.893710,0.134919,-0.170798,-0.003051,-0.108418,-0.001898,0.994099,-0.004883,-0.021101,0.097218,-0.002125,0.150784,0.003231,0.988559,0.521001,0.011925,-0.339153,-0.060254,-0.128170,0.954112,0.263841,0.380108,0.007853,-0.351653,-0.042005,-0.176235,0.302304,0.935836,-0.042561,-0.032695,-0.246877,-0.005038,0.957989,-0.002594,0.286749,-0.532713,-0.015210,-0.150715,-0.035516,0.009371,-0.007745,0.999295,-0.074855,1.567042,-0.116597,-0.095565,-0.002026,-0.001379,0.995420,-0.044734,1.165439,-0.323885,-0.038091,-0.043300,-0.497245,0.865691,-0.658268,1.055674,-0.117491,-0.253165,0.281368,0.375781,0.845889,0.520200,1.111285,-0.047771,0.011366,-0.490840,-0.020578,0.870933,-0.238114,0.109211,-0.261187,-0.028955,0.077601,0.038473,0.995821,0.204833,0.105389,-0.256956
606,5.050000,-0.007981,0.040702,-0.007775,0.999109,0.893745,0.135213,-0.170890,-0.003075,-0.108483,-0.001874,0.994092,-0.004894,-0.021110,0.097212,-0.001800,0.151075,0.003339,0.988515,0.521007,0.011911,-0.339149,-0.060241,-0.128167,0.954101,0.263885,0.380109,0.007850,-0.351659,-0.042011,-0.176236,0.302317,0.935832,-0.042502,-0.032737,-0.246862,-0.005128,0.958005,-0.002818,0.286690,-0.532706,-0.015213,-0.150708,-0.034984,0.009869,-0.007341,0.999312,-0.074672,1.566955,-0.115265,-0.094304,-0.002061,-0.001968,0.995539,-0.044875,1.165594,-0.323886,-0.028382,-0.032128,-0.482175,0.875026,-0.648167,1.034888,-0.120423,-0.238483,0.283412,0.362072,0.855399,0.512576,1.092541,-0.051027,0.011233,-0.490648,-0.020294,0.871049,-0.238139,0.109223,-0.261136,-0.029132,0.078037,0.038227,0.995791,0.204797,0.105338,-0.257063
607,5.058333,-0.009977,0.039519,-0.007307,0.999142,0.893934,0.134763,-0.170384,-0.003092,-0.108419,-0.001851,0.994099,-0.004881,-0.021111,0.097217,-0.001764,0.151080,0.003348,0.988514,0.521005,0.011909,-0.339147,-0.060290,-0.128190,0.954108,0.263837,0.380104,0.007843,-0.351664,-0.041829,-0.176238,0.302990,0.935622,-0.042620,-0.032660,-0.246941,-0.005081,0.957999,-0.002642,0.286716,-0.532712,-0.015200,-0.150714,-0.034704,0.009929,-0.007066,0.999323,-0.074535,1.566806,-0.114008,-0.093292,-0.001978,-0.002069,0.995635,-0.044942,1.165717,-0.323851,-0.019209,-0.025214,-0.465368,0.884550,-0.637220,1.014609,-0.123551,-0.226197,0.283611,0.348710,0.864176,0.504442,1.074599,-0.054175,0.011319,-0.490581,-0.020281,0.871086,-0.238124,0.109214,-0.261134,-0.029651,0.079233,0.038337,0.995677,0.204965,0.105340,-0.257110
608,5.066667,-0.007701,0.041089,-0.008064,0.999093,0.893643,0.135118,-0.171002,-0.003090,-0.108485,-0.001839,0.994092,-0.004909,-0.021114,0.097213,-0.002152,0.151326,0.003322,0.988476,0.521085,0.011930,-0.339200,-0.060229,-0.128197,0.954101,0.263875,0.380105,0.007852,-0.351649,-0.041984,-0.176260,0.302269,0.935844,-0.042544,-0.032699,-0.246871,-0.005131,0.958003,-0.002818,0.286698,-0.532709,-0.015220,-0.150711,-0.033705,0.009851,-0.006430,0.999363,-0.074448,1.566662,-0.112748,-0.091963,-0.001940,-0.001704,0.995759,-0.044972,1.165815,-0.323761,-0.010268,-0.022286,-0.449078,0.893156,-0.625468,0.994933,-0.126895,-0.211716,0.286031,0.335095,0.872395,0.495932,1.057296,-0.057228,0.011609,-0.490344,-0.020462,0.871212,-0.238167,0.109177,-0.261151,-0.030487,0.077251,0.038672,0.995795,0.204770,0.105335,-0.257244
609,5.075000,-0.010662,0.039074,-0.007382,0.999152,0.893935,0.134725,-0.170204,-0.003113,-0.108421,-0.001832,0.994099,-0.004890,-0.021117,0.097214,-0.001735,0.151062,0.003355,0.988517,0.521005,0.011908,-0.339141,-0.060200,-0.128080,0.954105,0.263922,0.380104,0.007849,-0.351649,-0.041936,-0.176482,0.301844,0.935941,-0.042592,-0.032691,-0.246849,-0.005102,0.958003,-0.002799,0.286699,-0.532708,-0.015213,-0.150713,-0.032906,0.010232,-0.006371,0.999386,-0.074389,1.566479,-0.111487,-0.090953,-0.001818,-0.001420,0.995853,-0.045003,1.165933,-0.323675,-0.000537,-0.014319,-0.428162,0.903589,-0.612769,0.975919,-0.130106,-0.201156,0.276553,0.326506,0.881163,0.486853,1.040511,-0.060269,0.011556,-0.490592,-0.020284,0.871077,-0.238096,0.109149,-0.261165,-0.030778,0.078125,0.038889,0.995709,0.204716,0.105306,-0.257346
610,5.083333,-0.008787,0.040488,-0.007736,0.999112,0.893775,0.135012,-0.170971,-0.002659,-0.108586,-0.002068,0.994081,-0.004929,-0.021041,0.097237,-0.001760,0.151069,0.003384,0.988516,0.521002,0.011912,-0.339149,-0.060245,-0.128204,0.954107,0.263845,0.380103,0.007842,-0.351656,-0.041915,-0.176236,0.301998,0.935939,-0.042566,-0.032681,-0.246871,-0.005155,0.957990,-0.002758,0.286741,-0.532716,-0.015244,-0.150714,-0.032170,0.010369,-0.005700,0.999412,-0.074296,1.566287,-0.110189,-0.089830,-0.001858,-0.001255,0.995955,-0.045063,1.166064,-0.323593,0.008042,-0.007414,-0.410967,0.911585,-0.599509,0.957883,-0.133079,-0.185317,0.282629,0.307540,0.889493,0.477428,1.024289,-0.063375,0.011464,-0.490708,-0.019876,0.871022,-0.238243,0.109138,-0.261120,-0.031111,0.078449,0.037649,0.995721,0.204601,0.105435,-0.257343
611,5.091667,-0.010100,0.039705,-0.007532,0.999132,0.893868,0.134801,-0.170462,-0.003008,-0.108409,-0.001917,0.994100,-0.004917,-0.021100,0.097214,-0.002157,0.150825,0.003303,0.988553,0.521007,0.011925,-0.339170,-0.060223,-0.128241,0.954092,0.263886,0.380104,0.007853,-0.351660,-0.041896,-0.176197,0.302111,0.935911,-0.042595,-0.032655,-0.246868,-0.005209,0.957988,-0.002818,0.286748,-0.532706,-0.015242,-0.150712,-0.031278,0.009839,-0.005200,0.999449,-0.074296,1.566077,-0.108914,-0.087656,-0.002036,-0.001467,0.996148,-0.045179,1.166201,-0.323513,0.016133,0.001439,-0.393858,0.919029,-0.585686,0.940840,-0.135700,-0.166794,0.285550,0.293752,0.896856,0.467246,1.008484,-0.066678,0.012015,-0.490238,-0.020219,0.871271,-0.238233,0.109105,-0.261078,-0.030090,0.079418,0.036635,0.995713,0.204502,0.105383,-0.257445
612,5.100000,-0.007804,0.042081,-0.008164,0.999050,0.893615,0.135245,-0.170917,-0.003041,-0.108369,-0.001910,0.994104,-0.004873,-0.021093,0.097215,-0.001937,0.151205,0.003345,0.988495,0.521030,0.011914,-0.339141,-0.060236,-0.128130,0.954085,0.263963,0.380101,0.007843,-0.351666,-0.041909,-0.176248,0.301928,0.935959,-0.042555,-0.032691,-0.246866,-0.005098,0.957996,-0.002760,0.286723,-0.532718,-0.015231,-0.150712,-0.030584,0.009392,-0.004694,0.999477,-0.074321,1.565872,-0.107641,-0.087133,-0.001912,-0.001523,0.996194,-0.045320,1.166333,-0.323454,0.022937,0.010275,-0.377083,0.925838,-0.571514,0.924701,-0.138114,-0.153356,0.274494,0.295402,0.902149,0.456328,0.993420,-0.070092,0.012091,-0.489930,-0.020118,0.871446,-0.238325,0.109098,-0.261038,-0.030630,0.079588,0.037476,0.995652,0.204645,0.105290,-0.257364
613,5.108333,-0.007769,0.041773,-0.008052,0.999064,0.893654,0.135197,-0.171011,-0.003099,-0.108360,-0.001870,0.994105,-0.004926,-0.021115,0.097207,-0.002081,0.151224,0.003322,0.988492,0.521086,0.011926,-0.339177,-0.060266,-0.128132,0.954122,0.263820,0.380101,0.007838,-0.351653,-0.041477,-0.176133,0.299188,0.936880,-0.042647,-0.032743,-0.246883,-0.005137,0.957988,-0.002653,0.286750,-0.532710,-0.015226,-0.150713,-0.029616,0.008782,-0.003723,0.999516,-0.074324,1.565683,-0.106348,-0.085398,-0.001973,-0.001734,0.996343,-0.045455,1.166454,-0.323410,0.028744,0.019876,-0.360277,0.932191,-0.557007,0.909367,-0.140418,-0.143061,0.272978,0.279031,0.909482,0.444689,0.979217,-0.073213,0.012810,-0.489356,-0.020895,0.871740,-0.238426,0.109062,-0.260997,-0.031055,0.079272,0.036623,0.995696,0.204416,0.105250,-0.257239
614,5.116667,-0.008700,0.041725,-0.008178,0.999058,0.893628,0.135210,-0.170696,-0.002789,-0.108354,-0.001959,0.994106,-0.004894,-0.021039,0.097223,-0.001914,0.151038,0.003343,0.988521,0.521015,0.011920,-0.339137,-0.060235,-0.128125,0.954100,0.263911,0.380097,0.007843,-0.351664,-0.041888,-0.176116,0.301880,0.936000,-0.042603,-0.032719,-0.246884,-0.005091,0.958002,-0.002710,0.286704,-0.532711,-0.015213,-0.150714,-0.028722,0.008654,-0.002981,0.999546,-0.074356,1.565483,-0.105089,-0.083493,-0.002037,-0.001769,0.996505,-0.045567,1.166564,-0.323354,0.033717,0.027715,-0.343474,0.938148,-0.542227,0.894851,-0.142683,-0.135271,0.279284,0.258775,0.914734,0.432735,0.965864,-0.076016,0.011737,-0.489903,-0.019152,0.871487,-0.238448,0.109104,-0.260982,-0.031590,0.080256,0.036395,0.995609,0.204446,0.105244,-0.257302
615,5.125000,-0.008008,0.041909,-0.008157,0.999056,0.893636,0.135213,-0.171021,-0.003152,-0.108488,-0.001832,0.994091,-0.004935,-0.021130,0.097208,-0.002013,0.150901,0.003304,0.988541,0.521032,0.011921,-0.339146,-0.060234,-0.128104,0.954145,0.263757,0.380096,0.007836,-0.351656,-0.041867,-0.176204,0.302159,0.935895,-0.042567,-0.032668,-0.246872,-0.005123,0.957997,-0.002669,0.286719,-0.532710,-0.015217,-0.150717,-0.027828,0.007748,-0.002318,0.999580,-0.074393,1.565307,-0.103858,-0.081376,-0.002227,-0.002009,0.996679,-0.045626,1.166659,-0.323265,0.038994,0.033790,-0.326931,0.943639,-0.527018,0.881031,-0.144989,-0.112600,0.338636,0.209822,0.910287,0.419882,0.953335,-0.078813,0.011894,-0.489883,-0.018978,0.871500,-0.238440,0.109106,-0.260963,-0.032099,0.080048,0.036532,0.995604,0.204433,0.105264,-0.257343
616,5.133333,-0.009649,0.040432,-0.007760,0.999106,0.893786,0.134912,-0.170621,-0.003013,-0.108455,-0.001937,0.994095,-0.004915,-0.021102,0.097215,-0.001743,0.151075,0.003359,0.988515,0.521006,0.011907,-0.339149,-0.060308,-0.128159,0.954105,0.263858,0.380107,0.007848,-0.351658,-0.041889,-0.176238,0.301963,0.935951,-0.042576,-0.032669,-0.246870,-0.005085,0.958004,-0.002776,0.286698,-0.532706,-0.015206,-0.150706,-0.027095,0.007175,-0.001672,0.999606,-0.074435,1.565141,-0.102612,-0.079613,-0.002108,-0.001969,0.996822,-0.045618,1.166705,-0.323129,0.040876,0.039340,-0.306545,0.950164,-0.511605,0.867995,-0.147353,-0.105878,0.289667,0.222171,0.924945,0.407860,0.940232,-0.083176,0.012110,-0.489738,-0.019226,0.871574,-0.238503,0.109098,-0.261001,-0.031492,0.078830,0.037226,0.995695,0.204299,0.105318,-0.257365
617,5.141667,-0.008843,0.041779,-0.008211,0.999054,0.893633,0.135215,-0.170680,-0.003154,-0.108370,-0.001813,0.994104,-0.004882,-0.021124,0.097209,-0.002051,0.151176,0.003290,0.988499,0.521034,0.011922,-0.339138,-0.060272,-0.128151,0.954126,0.263797,0.380104,0.007844,-0.351659,-0.042001,-0.176269,0.301626,0.936049,-0.042632,-0.032681,-0.246925,-0.005057,0.958005,-0.002716,0.286693,-0.532706,-0.015202,-0.150710,-0.026336,0.006892,-0.001142,0.999629,-0.074456,1.564994,-0.101428,-0.078315,-0.001760,-0.001496,0.996926,-0.045559,1.166732,-0.322976,0.044834,0.040939,-0.290765,0.954866,-0.495711,0.855800,-0.149838,-0.096473,0.279324,0.220342,0.929581,0.394922,0.928164,-0.087140,0.012686,-0.489414,-0.019840,0.871734,-0.238569,0.109107,-0.260937,-0.031910,0.079401,0.036794,0.995652,0.204245,0.105329,-0.257345
618,5.150000,-0.007980,0.040934,-0.007839,0.999099,0.893732,0.135222,-0.170896,-0.003215,-0.108283,-0.001714,0.994114,-0.004913,-0.021147,0.097193,-0.001794,0.151049,0.003416,0.988519,0.520999,0.011913,-0.339143,-0.060277,-0.128224,0.954127,0.263755,0.380106,0.007838,-0.351659,-0.041956,-0.176132,0.301953,0.935971,-0.042599,-0.032711,-0.246868,-0.005107,0.958003,-0.002674,0.286699,-0.532712,-0.015216,-0.150710,-0.025331,0.006396,-0.001211,0.999658,-0.074466,1.564869,-0.100257,-0.076523,-0.001425,-0.001102,0.997066,-0.045455,1.166760,-0.322846,0.046877,0.042276,-0.272153,0.960181,-0.479526,0.844400,-0.152357,-0.085899,0.292084,0.199525,0.931396,0.381990,0.917182,-0.090088,0.012299,-0.489861,-0.019269,0.871501,-0.238566,0.109132,-0.260983,-0.032174,0.068702,0.037905,0.996398,0.203407,0.105296,-0.258059
